original_startlatitude,original_startlongitude,original_trip_count,distance,formatted,lat,lon,name,housenumber,street,zipcode,district,suburb,city,county,state,state_code,country,country_code,attribution,attribution_license,attribution_url,,,,,,
36.1199,-86.7918,1,2.53220773,"1233 Cedar Lane, Nashville-Davidson, TN 37212, United States of America",36.11987731,-86.79180235,,1233,Cedar Lane,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.119901,-86.78734,1,56.41520043,"1000 Kirkwood Avenue, Nashville, TN 37204, United States of America",36.120403,-86.787249,,1000,Kirkwood Avenue,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.119905,-86.7907,1,75.96674632,"2911 12th Avenue South, Nashville, TN 37204, United States of America",36.120572,-86.790883,,2911,12th Avenue South,37204,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.11993,-86.78728,1,4.832920494,"10th Avenue South, Nashville-Davidson, TN 37204, United States of America",36.1265722,-86.7862545,10th Avenue South,,10th Avenue South,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.119943,-86.775437,1,55.96934854,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.119947,-86.774738,3,3.867193057,"Fat Mo's, 2620 8th Avenue South, Berry Hill, TN 37204, United States of America",36.1200168,-86.77466021,Fat Mo's,2620,8th Avenue South,37204,Melrose/Waverly Nashville TN,8th South,Berry Hill,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.119953,-86.789634,1,62.44103981,"1143 Kirkwood Avenue, Nashville-Davidson, TN 37212, United States of America",36.12051316,-86.78958524,,1143,Kirkwood Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.119967,-86.772408,4,5.307963651,"Melrose Post Office, 798 Berry Road, Nashville-Davidson, TN 37204, United States of America",36.1201937,-86.77250165,Melrose Post Office,798,Berry Road,37204,,Melrose,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.11999,-86.77474,1,1.423949159,"Fat Mo's, 2620 8th Avenue South, Berry Hill, TN 37204, United States of America",36.1200168,-86.77466021,Fat Mo's,2620,8th Avenue South,37204,Melrose/Waverly Nashville TN,8th South,Berry Hill,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.12,-86.7908,1,64.03901674,"2911 12th Avenue South, Nashville, TN 37204, United States of America",36.120572,-86.790883,,2911,12th Avenue South,37204,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.120006,-86.77596,1,53.8233372,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.12001,-86.77472,1,0,"Fat Mo's, 2620 8th Avenue South, Berry Hill, TN 37204, United States of America",36.1200168,-86.77466021,Fat Mo's,2620,8th Avenue South,37204,Melrose/Waverly Nashville TN,,Berry Hill,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.120022,-86.775407,1,64.70932959,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.120041,-86.789551,1,51.91636979,"1139 Kirkwood Avenue, Nashville-Davidson, TN 37212, United States of America",36.12050724,-86.78952051,,1139,Kirkwood Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.120055,-86.77706,1,126.3789268,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.12006,-86.78451,1,5.874668849,"920 Kirkwood Avenue, Nashville-Davidson, TN 37204, United States of America",36.120103,-86.784548,,920,Kirkwood Avenue,37204,Melrose/Waverly Nashville TN,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.120082,-86.797533,1,5.642204921,"1735 Primrose Avenue, Nashville-Davidson, TN 37212, United States of America",36.1200333,-86.79755062,,1735,Primrose Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.120097,-86.7686,1,18.5780806,"791 Berry Road, Berry Hill, TN 37204, United States of America",36.12026099,-86.76863957,,791,Berry Road,37204,,,Berry Hill,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.1201,-86.7846,1,4.682615738,"920 Kirkwood Avenue, Nashville-Davidson, TN 37204, United States of America",36.120103,-86.784548,,920,Kirkwood Avenue,37204,Melrose/Waverly Nashville TN,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.120111,-86.790545,1,59.57673271,"2911 12th Avenue South, Nashville, TN 37204, United States of America",36.120572,-86.790883,,2911,12th Avenue South,37204,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.120111,-86.776952,1,120.9829373,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.120123,-86.79817,1,7.986218421,"1791 Primrose Avenue, Nashville-Davidson, TN 37212, United States of America",36.12019296,-86.79814987,,1791,Primrose Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.120133,-86.724106,1,22.35438149,"374 Wimpole Drive, Nashville-Davidson, TN 37211, United States of America",36.12006466,-86.72434006,,374,Wimpole Drive,37211,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.120154,-86.761517,1,39.35582473,"688 Melrose Avenue, Berry Hill, TN 37211, United States of America",36.11982577,-86.76168094,,688,Melrose Avenue,37211,,,Berry Hill,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.12018,-86.77696,1,125.7845301,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.1202,-86.7908,1,42.03102453,"2911 12th Avenue South, Nashville, TN 37204, United States of America",36.120572,-86.790883,,2911,12th Avenue South,37204,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.1202,-86.77718,3,143.6235681,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.12022,-86.77725,1,150.1680166,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.120228,-86.77696,5,128.8885886,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.120234,-86.783495,1,3.700996869,"894 Kirkwood Avenue, Nashville-Davidson, TN 37204, United States of America",36.1202669,-86.78350124,,894,Kirkwood Avenue,37204,Melrose/Waverly Nashville TN,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.120243,-86.775353,1,67.11873624,"Fat Mo's, 2620 8th Avenue South, Berry Hill, TN 37204, United States of America",36.1200168,-86.77466021,Fat Mo's,2620,8th Avenue South,37204,Melrose/Waverly Nashville TN,8th South,Berry Hill,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.120248,-86.776947,3,129.2979884,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.12025,-86.777167,2,145.5695852,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.120255,-86.785696,1,6.093060698,"2849 Sherbourne Avenue, Nashville-Davidson, TN 37204, United States of America",36.12026326,-86.78576306,,2849,Sherbourne Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.12026,-86.7504,1,34.77290466,"Roma Pizza & Pasta, 2403 Grandview Avenue, Nashville-Davidson, TN 37211, United States of America",36.1199726,-86.7502474,Roma Pizza & Pasta,2403,Grandview Avenue,37211,,Woodbine,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.120266,-86.776884,2,126.1394001,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.120268,-86.777151,7,145.4729464,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.120278,-86.777127,3,144.3201307,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.12029,-86.77741,1,166.5038843,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.12029,-86.77721,1,151.2385425,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.12029,-86.77716,1,147.517234,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.120297,-86.783001,1,5.337191738,"882 Kirkwood Avenue, Nashville-Davidson, TN 37204, United States of America",36.12034295,-86.78301818,,882,Kirkwood Avenue,37204,Melrose/Waverly Nashville TN,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.1203,-86.7901,1,28.75798577,"1173 Kirkwood Avenue, Nashville-Davidson, TN 37212, United States of America",36.12055755,-86.79007076,,1173,Kirkwood Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.1203,-86.777,1,136.6088291,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.1203,-86.776837,9,125.453425,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.120304,-86.785803,1,3.892188103,"2843 Sherbourne Avenue, Nashville-Davidson, TN 37204, United States of America",36.12030004,-86.78575995,,2843,Sherbourne Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.120318,-86.76837,1,0.727992067,"729 Berry Road, Berry Hill, TN 37204, United States of America",36.12032454,-86.76837043,,729,Berry Road,37204,,,Berry Hill,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.120322,-86.775034,6,47.73842639,"Fat Mo's, 2620 8th Avenue South, Berry Hill, TN 37204, United States of America",36.1200168,-86.77466021,Fat Mo's,2620,8th Avenue South,37204,Melrose/Waverly Nashville TN,8th South,Berry Hill,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.120327,-86.795174,41,1.339222033,"2928 Belmont Boulevard, Nashville-Davidson, TN 37212, United States of America",36.12032412,-86.79515952,,2928,Belmont Boulevard,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.12035,-86.77557,1,0,"Chick-fil-A, 8th Avenue South, Berry Hill, TN 37204, United States of America",36.12028355,-86.77567464,Chick-fil-A,,8th Avenue South,37204,Melrose/Waverly Nashville TN,,Berry Hill,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.120354,-86.790532,1,39.76893006,"2911 12th Avenue South, Nashville, TN 37204, United States of America",36.120572,-86.790883,,2911,12th Avenue South,37204,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.120359,-86.790653,1,31.42842893,"2911 12th Avenue South, Nashville, TN 37204, United States of America",36.120572,-86.790883,,2911,12th Avenue South,37204,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.12036,-86.76929,1,56.92285708,"798 Berry Road, Berry Hill, TN 37204, United States of America",36.120254,-86.76867,,798,Berry Road,37204,,,Berry Hill,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.120361,-86.77529,3,68.29999042,"Fat Mo's, 2620 8th Avenue South, Berry Hill, TN 37204, United States of America",36.1200168,-86.77466021,Fat Mo's,2620,8th Avenue South,37204,Melrose/Waverly Nashville TN,8th South,Berry Hill,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.120372,-86.785855,1,9.082284205,"2833 Sherbourne Avenue, Nashville-Davidson, TN 37204, United States of America",36.12036133,-86.78575475,,2833,Sherbourne Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.120373,-86.769295,1,57.67667886,"798 Berry Road, Berry Hill, TN 37204, United States of America",36.120254,-86.76867,,798,Berry Road,37204,,,Berry Hill,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.120378,-86.790607,1,32.86212547,"2911 12th Avenue South, Nashville, TN 37204, United States of America",36.120572,-86.790883,,2911,12th Avenue South,37204,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.120378,-86.769271,1,55.71564474,"798 Berry Road, Berry Hill, TN 37204, United States of America",36.120254,-86.76867,,798,Berry Road,37204,,,Berry Hill,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
